749,91152
750,114120
751,68568
752,229080
753,45912
754,22968
755,68952
756,345840
757,46248
758,92592
759,115920
760,69648
761,69720
762,93072
763,69888
764,139992
765,46728
766,70152
767,23400
768,70248
769,46872
770,70368
771,23472
772,117480
773,23520
774,188448
775,70800
776,236520
777,47400
778,142392
779,166488
780,334152
781,71808
782,239880
783,48072
784,216720
785,96528
786,72480
787,48360
788,72600
789,169680
790,72840
791,72912
792,121680
793,24360
794,121920
795,146568
796,97872
797,122520
798,24528
799,122760
800,98352
801,147768
802,123360
803,296880
804,24792
805,49608
806,99312
807,74568
808,49752
809,99600
810,224568
811,125040
812,75120
813,75192
814,25080
815,75288
816,125640
817,151032
818,25200
819,126120
820,75768
821,75840
822,75912
823,101328
824,76080
825,126960
826,76272
827,25440
828,76368
829,76440
830,76512
831,127680
832,102288
833,307632
834,77088
835,283272
836,25800
837,232560
838,51768
839,103632
840,129720
841,390360
842,104400
843,235368
844,52392
845,26208
846,131160
847,78792
848,26280
849,78888
850,52632
851,237240
852,105648
853,158712
854,238608
855,212640
856,79872
857,26640
858,160008
859,80112
860,133680
861,26760
862,133920
863,26808
864,80472
865,134280
866,188328
867,53880
868,323952
869,27048
870,216672
871,27120
872,135720
873,27168
874,135960
875,272520
876,54600
877,27312
878,54648
879,109392
880,219168
881,82320
882,82392
883,27480
884,165048
885,220512
886,110448
887,55272
888,82968
889,415920
890,27792
891,139080
892,27840
893,83568
894,55752
895,83688
896,83760
897,111792
898,83928
899,55992
900,168168
901,84192
902,112368
903,168792
904,56328
905,197400
906,169512
907,141480
908,340368
909,85272
910,170760
911,85488
912,28512
913,314160
914,114480
915,258048
916,143640
917,86280
918,201600
919,57672
920,28848
921,86592
922,144480
923,115728
924,86880
925,57960
926,87000
927,436080
928,204120
929,146040
930,29232
931,175560
932,146520
933,29328
934,234912
935,29400
936,264960
937,354288
938,266472
939,88968
940,237600
941,267912
942,89448
943,29832
944,268848
945,59832
946,89808
947,29952
948,149880
949,120048
950,150240
951,90240
952,90312
953,120528
954,60312
955,90528
956,30192
957,151080
958,30240
959,181608
960,60600
961,90960
962,91032
963,30360
964,182328
965,60840
966,213192
967,274680
968,61128
969,91752
970,306360
971,61368
972,122832
973,92208
974,61512
975,123120
976,61608
977,215880
978,92640
979,61800
980,216552
981,185928
982,62040
983,31032
984,466440
985,62328
986,374640
987,93840
988,93912
989,188040
990,188328
991,220080
992,94440
993,63000
994,31512
995,63048
996,284112
997,94848
998,189912
999,126768
1000,95160
1001,63480
1002,190632
1003,31800
1004,190968
1005,478680
1006,256032
1007,32040
1008,96168
1009,353232
1010,225288
1011,96672
1012,161280
1013,193800
1014,97008
1015,32352
1016,64728
1017,129552
1018,162120
1019,97368
1020,97440
1021,390480
1022,228312
1023,97968
1024,65352
1025,130800
1026,196440
1027,295200
1028,164280
1029,32880
1030,164520
1031,32928
1032,65880
1033,98880
1034,330120
1035,99192
1036,66168
1037,231840
1038,66312
1039,33168
1040,66360
1041,232512
1042,99768
1043,199752
1044,400368
1045,167160
1046,100392
1047,133968
1048,167640
1049,33552
1050,504240
1051,67368
1052,101112
1053,33720
1054,202488
1055,67560
1056,236712
1057,101568
1058,576912
1059,204168
1060,136272
1061,102288
1062,170640
1063,34152
1064,68328
1065,342120
1066,171360
1067,137232
1068,274848
1069,34392
1070,172080
1071,241248
1072,69000
1073,34512
1074,207240
1075,103728
1076,276960
1077,103992
1078,138768
1079,69432
1080,138960
1081,69528
1082,104352
1083,139248
1084,104520
1085,104592
1086,209400
1087,104808
1088,69912
1089,104928
1090,105000
1091,140112
1092,315720
1093,70248
1094,351720
1095,70440
1096,211512
1097,35280
1098,176520
1099,106008
1100,35352
1101,176880
1102,212520
1103,35448
1104,70920
1105,355080
1106,106680
1107,534480
1108,107112
1109,71448
1110,142992
1111,178920
1112,214968
1113,107592
1114,35880
1115,503160
1116,36000
1117,108048
1118,72072
1119,36048
1120,288672
1121,216840
1122,36168
1123,108552
1124,181080
1125,145008
1126,435792
1127,218328
1128,109272
1129,328248
1130,109560
1131,73080
1132,256032
1133,109848
1134,73272
1135,220008
1136,146832
1137,110208
1138,220632
1139,73608
1140,110472
1141,221160
1142,110688
1143,221592
1144,36960
1145,295968
1146,370680
1147,74232
1148,37128
1149,185760
1150,334872
1151,149040
1152,74568
1153,261240
1154,74712
1155,37368
1156,112152
1157,411840
1158,112488
1159,262752
1160,112728
1161,112800
1162,188160
1163,112992
1164,37680
1165,188520
1166,37728
1167,75480
1168,37752
1169,415800
1170,37848
1171,75720
1172,113640
1173,113712
1174,227640
1175,113928
1176,266112
1177,190320
1178,228648
1179,114432
1180,152688
1181,76392
1182,688968
1183,268632
1184,230568
1185,115392
1186,76968
1187,115512
1188,38520
1189,231288
1190,115752
1191,231720
1192,309408
1193,38712
1194,193680
1195,155088
1196,427152
1197,38880
1198,233448
1199,116832
1200,77928
1201,116952
1202,351288
1203,39072
1204,234600
1205,117408
1206,78312
1207,235128
1208,156912
1209,117768
1210,235752
1211,78648
1212,118032
1213,236280
1214,118248
1215,39432
1216,236760
1217,237048
1218,79080
1219,277032
1220,118848
1221,317280
1222,119112
1223,39720
1224,198720
1225,159120
1226,358488
1227,119640
1228,679320
1229,40032
1230,561288
1231,40152
1232,442200
1233,120768
1234,40272
1235,201480
1236,242040
1237,40368
1238,121152
1239,80808
1240,161712
1241,445368
1242,121632
1243,40560
1244,202920
1245,162480
1246,81288
1247,121992
1248,162768
1249,81432
1250,244488
1251,367272
1252,245208
1253,409320
1254,81960
1255,123000
1256,123072
1257,164208
1258,82152
1259,41088
1260,328992
1261,247080
1262,41208
1263,206160
1264,165072
1265,206520
1266,41328
1267,82680
1268,124080
1269,289800
1270,248712
1271,456720
1272,166320
1273,583128
1274,41712
1275,83448
1276,417720
1277,83640
1278,41832
1279,83688
1280,293160
1281,209640
1282,251832
1283,42000
1284,252168
1285,336672
1286,42120
1287,590520
1288,169008
1289,465432
1290,169488
1291,84792
1292,127248
1293,127320
1294,297360
1295,85032
1296,170160
1297,255480
1298,127848
1299,127920
1300,85320
1301,427080
1302,85512
1303,385200
1304,42840
1305,257208
1306,128712
1307,85848
1308,128832
1309,300888
1310,387432
1311,215520
1312,172560
1313,215880
1314,692160
1315,130008
1316,216840
1317,130200
1318,130272
1319,43440
1320,130368
1321,348000
1322,130632
1323,43560
1324,261528
1325,130872
1326,611688
1327,43752
1328,218880
1329,175248
1330,350880
1331,131712
1332,175728
1333,131880
1334,219960
1335,528720
1336,441480
1337,221040
1338,44232
1339,221280
1340,44280
1341,265848
1342,88680
1343,133080
1344,444120
1345,88920
1346,44472
1347,267000
1348,401040
1349,223080
1350,44640
1351,223320
1352,44688
1353,89400
1354,447480
1355,358560
1356,583752
1357,89928
1358,179952
1359,135048
1360,90072
1361,270408
1362,135312
1363,180528
1364,271032
1365,271320
1366,135768
1367,90552
1368,181200
1369,498960
1370,45408
1371,363552
1372,318528
1373,227760
1374,136752
1375,273720
1376,274008
1377,320040
1378,137280
1379,91560
1380,458280
1381,91752
1382,275448
1383,137832
1384,45960
1385,137928
1386,138000
1387,368352
1388,184368
1389,507672
1390,46200
1391,647640
1392,185328
1393,139080
1394,92760
1395,464280
1396,92952
1397,279048
1398,558960
1399,466680
1400,93432
1401,186960
1402,233880
1403,46800
1404,374688
1405,46872
1406,281400
1407,281688
1408,799680
1409,47112
1410,94248
1411,141432
1412,283080
1413,141648
1414,141720
1415,189072
1416,141888
1417,94632
1418,47328
1419,142032
1420,568848
1421,94920
1422,475080
1423,237840
1424,142800
1425,142872
1426,333648
1427,95400
1428,143160
1429,143232
1430,47760
1431,286728
1432,143472
1433,239280
1434,47880
1435,239520
1436,143808
1437,479880
1438,96072
1439,625248
1440,96312
1441,48168
1442,144552
1443,530640
1444,48288
1445,580080
1446,96792
1447,145248
1448,48432
1449,96888
1450,145392
1451,582288
1452,145752
1453,194448
1454,97272
1455,48648
1456,828240
1457,146400
1458,195312
1459,391008
1460,293592
1461,48960
1462,244920
1463,49008
1464,245160
1465,147192
1466,196368
1467,98232
1468,196560
1469,295080
1470,541728
1471,147912
1472,345408
1473,98760
1474,642720
1475,99000
1476,49512
1477,297240
1478,247920
1479,198480
1480,99288
1481,198672
1482,298248
1483,99480
1484,348432
1485,149448
1486,398880
1487,149712
1488,199728
1489,99912
1490,149928
1491,150000
1492,200112
1493,150168
1494,250440
1495,300792
1496,50160
1497,150528
1498,150600
1499,401952
1500,201168
1501,150960
1502,151032
1503,302280
1504,252120
1505,50448
1506,151392
1507,454608
1508,101112
1509,151728
1510,151800
1511,151872
1512,303960
1513,456480
1514,203088
1515,152400
1516,254160
1517,203472
1518,458280
1519,101928
1520,357000
1521,153120
1522,459792
1523,255720
1524,204720
1525,256080
1526,307560
1527,51288
1528,153912
1529,308040
1530,308328
1531,926712
1532,103128
1533,154752
1534,206448
1535,103272
1536,154968
1537,51672
1538,103368
1539,465552
1540,310728
1541,155472
1542,207408
1543,155640
1544,155712
1545,103848
1546,467712
1547,52008
1548,104040
1549,52032
1550,625008
1551,104280
1552,156480
1553,156552
1554,365568
1555,784680
1556,157152
1557,104808
1558,157272
1559,314760
1560,157488
1561,525480
1562,105192
1563,210480
1564,105288
1565,210672
1566,158088
1567,158160
1568,105480
1569,792120
1570,52872
1571,264480
1572,317640
1573,211920
1574,265080
1575,212208
1576,637392
1577,159528
1578,319272
1579,106488
1580,372960
1581,106632
1582,160008
1583,53352
1584,747768
1585,374472
1586,428448
1587,53592
1588,321720
1589,160968
1590,107352
1591,537240
1592,268920
1593,161448
1594,161520
1595,161592
1596,215568
1597,269640
1598,323832
1599,378168
1600,270360
1601,378840
1602,433440
1603,379680
1604,271440
1605,380352
1606,163128
1607,435360
1608,163392
1609,217968
1610,163560
1611,436512
1612,546360
1613,273480
1614,54720
1615,164208
1616,109512
1617,54768
1618,109560
1619,328872
1620,54840
1621,274320
1622,54888
1623,164712
1624,604560
1625,165048
1626,55032
1627,110088
1628,495792
1629,220560
1630,275880
1631,220848
1632,607992
1633,55320
1634,276720
1635,498600
1636,388248
1637,111000
1638,55512
1639,111048
1640,500112
1641,55608
1642,111240
1643,166920
1644,222672
1645,278520
1646,55728
1647,836880
1648,111720
1649,838920
1650,55992
1651,280080
1652,56040
1653,504720
1654,112248
1655,505512
1656,168648
1657,393792
1658,281520
1659,56328
1660,112680
1661,563880
1662,1017000
1663,169752
1664,113208
1665,169872
1666,396648
1667,113400
1668,567480
1669,284040
1670,397992
1671,626208
1672,170952
1673,57000
1674,855960
1675,342888
1676,285960
1677,515232
1678,57288
1679,114600
1680,401352
1681,172128
1682,631752
1683,517608
1684,57552
1685,345480
1686,172848
1687,115272
1688,230640
1689,115368
1690,230832
1691,173208
1692,288840
1693,57792
1694,346920
1695,520920
1696,289680
1697,405888
1698,464352
1699,406728
1700,116280
1701,174480
1702,174552
1703,58200
1704,174648
1705,116472
1706,58248
1707,816312
1708,58368
1709,817992
1710,175488
1711,58512
1712,117048
1713,175632
1714,410088
1715,117240
1716,351912
1717,410928
1718,470112
1719,411768
1720,117720
1721,176640
1722,235632
1723,176808
1724,117912
1725,176928
1726,177000
1727,177072
1728,236208
1729,118152
1730,236400
1731,118248
1732,414120
1733,473760
1734,237072
1735,177888
1736,118632
1737,356088
1738,237552
1739,475488
1740,59472
1741,297480
1742,238128
1743,119112
1744,178728
1745,775320
1746,179112
1747,298680
1748,239088
1749,119592
1750,179448
1751,359112
1752,419328
1753,899880
1754,120120
1755,420672
1756,661848
1757,240912
1758,361608
1759,120600
1760,180960
1761,241392
1762,301920
1763,181248
1764,423192
1765,302520
1766,181608
1767,60552
1768,302880
1769,363720
1770,364008
1771,425040
1772,182280
1773,182352
1774,547488
1775,304440
1776,182760
1777,243792
1778,549000
1779,122088
1780,183192
1781,61080
1782,183288
1783,305640
1784,61152
1785,305880
1786,244848
1787,183720
1788,183792
1789,306480
1790,61320
1791,552240
1792,307080
1793,61440
1794,368808
1795,123000
1796,184560
1797,246192
1798,307920
1799,369768
1800,431760
1801,370392
1802,123528
1803,247152
1804,309120
1805,185568
1806,185640
1807,619320
1808,123960
1809,434112
1810,496608
1811,434952
1812,310920
1813,248880
1814,311280
1815,373800
1816,62328
1817,561312
1818,187248
1819,374712
1820,312480
1821,375240
1822,62568
1823,125160
1824,62592
1825,375720
1826,187968
1827,125352
1828,250800
1829,125448
1830,1382040
1831,125832
1832,62928
1833,125880
1834,62952
1835,314880
1836,378120
1837,189168
1838,189240
1839,441840
1840,126312
1841,189528
1842,189600
1843,189672
1844,253008
1845,189840
1846,1140552
1847,571248
1848,127032
1849,190608
1850,63552
1851,381480
1852,190848
1853,190920
1854,190992
1855,127368
1856,446040
1857,701712
1858,383160
1859,63888
1860,575352
1861,319920
1862,192048
1863,833040
1864,770160
1865,128472
1866,64248
1867,128520
1868,64272
1869,128568
1870,450240
1871,128712
1872,193128
1873,193200
1874,257712
1875,515808
1876,387192
1877,64560
1878,1357608
1879,129480
1880,64752
1881,129528
1882,777840
1883,194640
1884,194712
1885,64920
1886,584640
1887,130008
1888,455280
1889,195240
1890,912072
1891,587160
1892,457128
1893,196032
1894,326880
1895,392520
1896,65448
1897,196392
1898,393000
1899,983760
1900,196968
1901,131352
1902,197088
1903,197160
1904,460320
1905,131592
1906,65808
1907,790320
1908,131832
1909,197808
1910,197880
1911,858312
1912,330480
1913,595368
1914,198600
1915,264912
1916,198768
1917,198840
1918,995280
1919,132840
1920,398712
1921,399000
1922,66528
1923,532512
1924,66600
1925,199848
1926,133272
1927,400008
1928,600552
1929,66768
1930,200352
1931,133608
1932,869232
1933,401640
1934,200928
1935,402072
1936,134088
1937,805200
1938,806352
1939,403608
1940,201912
1941,67320
1942,404088
1943,943992
1944,270000
1945,135048
1946,202632
1947,405480
1948,67608
1949,608832
1950,203088
1951,135432
1952,203208
1953,203280
1954,678120
1955,543072
1956,67920
1957,203808
1958,203880
1959,612072
1960,340320
1961,204288
1962,68112
1963,136248
1964,272592
1965,204528
1966,204600
1967,819120
1968,546720
1969,205152
1970,273648
1971,342240
1972,205440
1973,479640
1974,754512
1975,274608
1976,549600
1977,206232
1978,68760
1979,412728
1980,137640
1981,68832
1982,757680
1983,275760
1984,620928
1985,1174632
1986,69168
1987,207552
1988,623088
1989,138552
1990,207888
1991,207960
1992,277392
1993,346920
1994,277680
1995,625248
1996,208560
1997,139080
1998,69552
1999,139128
2000,278352
2001,557088
2002,69672
2003,418200
2004,418488
2005,209352
2006,628488
2007,139752
2008,209688
2009,209760
2010,209832
2011,69960
2012,209928
2013,420072
2014,350280
2015,701160
2016,421080
2017,632160
2018,140568
2019,210912
2020,70320
2021,562848
2022,70392
2023,352080
2024,493248
2025,141000
2026,1058520
2027,70632
2028,353280
2029,424200
2030,70728
2031,849360
2032,212520
2033,567072
2034,283728
2035,354840
2036,70992
2037,426120
2038,781968
2039,213432
2040,71160
2041,569568
2042,712680
2043,356640
2044,71352
2045,428280
2046,428568
2047,643392
2048,357720
2049,429528
2050,214872
2051,71640
2052,358320
2053,71688
2054,215112
2055,358680
2056,646128
2057,71832
2058,431160
2059,215688
2060,143832
2061,215808
2062,71952
2063,864048
2064,1009512
2065,72168
2066,144360
2067,72192
2068,361080
2069,72240
2070,578208
2071,433992
2072,289488
2073,796752
2074,72480
2075,217488
2076,145032
2077,72528
2078,362760
2079,217752
2080,726360
2081,436200
2082,363720
2083,291120
2084,436920
2085,218568
2086,218640
2087,218712
2088,145848
2089,656712
2090,73008
2091,146040
2092,438312
2093,658008
2094,73152
2095,439080
2096,219648
2097,146472
2098,73248
2099,586272
2100,440040
2101,440328
2102,514080
2103,146952
2104,294000
2105,661968
2106,147192
2107,441768
2108,515760
2109,221160
2110,221232
2111,147528
2112,295152
2113,221448
2114,147672
2115,738840
2116,443688
2117,369960
2118,518280
2119,148152
2120,74088
2121,592992
2122,74160
2123,445128
2124,1114080
2125,148680
2126,223080
2127,893040
2128,745080
2129,895152
2130,373320
2131,298800
2132,448440
2133,373920
2134,448968
2135,224592
2136,449400
2137,449688
2138,224952
2139,300048
2140,600480
2141,525840
2142,225480
2143,150360
2144,225600
2145,1355112
2146,753960
2147,377280
2148,1133040
2149,453720
2150,75648
2151,151320
2152,75672
2153,1060248
2154,454872
2155,531048
2156,227712
2157,835560
2158,304080
2159,152088
2160,684792
2161,228408
2162,533232
2163,686160
2164,152568
2165,228912
2166,76320
2167,229008
2168,1299072
2169,688680
2170,76560
2171,612768
2172,229920
2173,690192
2174,76728
2175,921360
2176,153672
2177,76848
2178,230592
2179,461400
2180,230808
2181,461832
2182,385080
2183,308208
2184,231240
2185,616992
2186,463080
2187,308880
2188,386280
2189,541128
2190,1548240
2191,232512
2192,77520
2193,232608
2194,155112
2195,465528
2196,543480
2197,155352
2198,77688
2199,155400
2200,77712
2201,155448
2202,310992
2203,233328
2204,389040
2205,233520
2206,233592
2207,77880
2208,233688
2209,233760
2210,233832
2211,467880
2212,234048
2213,936912
2214,390720
2215,78168
2216,390960
2217,234672
2218,469560
2219,234888
2220,234960
2221,548520
2222,235200
2223,235272
2224,2042040
2225,786840
2226,236208
2227,393840
2228,78792
2229,394080
2230,315408
2231,394440
2232,473592
2233,473880
2234,79008
2235,237072
2236,158088
2237,553560
2238,633120
2239,316752
2240,475368
2241,237792
2242,872520
2243,79368
2244,396960
2245,317712
2246,238368
2247,874632
2248,79560
2249,875688
2250,238992
2251,318768
2252,398640
2253,478632
2254,478920
2255,79848
2256,399360
2257,239712
2258,479640
2259,79968
2260,159960
2261,560112
2262,400320
2263,80088
2264,240312
2265,721368
2266,160392
2267,481368
2268,321072
2269,722880
2270,482280
2271,241248
2272,241320
2273,160920
2274,241440
2275,241512
2276,563808
2277,161160
2278,80592
2279,483720
2280,484008
2281,161400
2282,242160
2283,726912
2284,727560
2285,485400
2286,80928
2287,647712
2288,486120
2289,324240
2290,730008
2291,405840
2292,1056120
2293,162600
2294,243960
2295,325392
2296,244128
2297,244200
2298,162840
2299,81432
2300,407280
2301,815160
2302,163128
2303,244752
2304,326448
2305,163272
2306,816840
2307,408720
2308,81768
2309,1391280
2310,81912
2311,163848
2312,983760
2313,82032
2314,492360
2315,492648
2316,410760
2317,246552
2318,82200
2319,493368
2320,1234680
2321,247152
2322,494520
2323,659808
2324,495192
2325,82560
2326,908688
2327,744192
2328,496488
2329,579600
2330,414240
2331,82872
2332,497400
2333,497688
2334,165960
2335,82992
2336,166008
2337,249072
2338,498360
2339,83088
2340,664992
2341,748728
2342,83232
2343,1666320
2344,333648
2345,667680
2346,250512
2347,334128
2348,417840
2349,83592
2350,167208
2351,752832
2352,334800
2353,418680
2354,335088
2355,502872
2356,167688
2357,754992
2358,83928
2359,755712
2360,420120
2361,84048
2362,168120
2363,84072
2364,168168
2365,336432
2366,1178520
2367,84240
2368,252768
2369,927432
2370,506280
2371,253248
2372,591192
2373,760680
2374,169128
2375,253752
2376,338448
2377,253920
2378,253992
2379,423480
2380,338928
2381,169512
2382,84768
2383,763272
2384,424320
2385,254688
2386,849480
2387,935352
2388,340368
2389,255360
2390,1277880
2391,170520
2392,85272
2393,170568
2394,767952
2395,256128
2396,1281720
2397,85512
2398,171048
2399,342192
2400,256728
2401,171192
2402,256848
2403,513912
2404,599928
2405,1458600
2406,601272
2407,257808
2408,171912
2409,85968
2410,257952
2411,172008
2412,602280
2413,172152
2414,86088
2415,258312
2416,1206408
2417,86232
2418,172488
2419,258792
2420,345168
2421,431640
2422,86352
2423,431880
2424,86400
2425,432120
2426,86448
2427,172920
2428,1297920
2429,86592
2430,519720
2431,520008
2432,433560
2433,780912
2434,520968
2435,608160
2436,434640
2437,86952
2438,521880
2439,261048
2440,435240
2441,261240
2442,609840
2443,523032
2444,174408
2445,610680
2446,174552
2447,785880
2448,87360
2449,436920
2450,349680
2451,174888
2452,349872
2453,437520
2454,525288
2455,788472
2456,789120
2457,350928
2458,263280
2459,790272
2460,703008
2461,615552
2462,263928
2463,264000
2464,440160
2465,616560
2466,176232
2467,264408
2468,88152
2469,529080
2470,529368
2471,176520
2472,264840
2473,264912
2474,530040
2475,88368
2476,707232
2477,88440
2478,530808
2479,265512
2480,177048
2481,619920
2482,265800
2483,177240
2484,88632
2485,531960
2486,798480
2487,177528
2488,1599192
2489,800568
2490,534072
2491,534360
2492,89088
2493,178200
2494,89112
2495,178248
2496,356592
2497,535128
2498,178440
2499,1607400
2500,268152
